"Year","Week","Offense","n"
2012,50,"Fel. Assault",358
2012,50,"G.L.A.",134
2012,50,"Gr. Larceny",964
2012,50,"Misd. Assault",918
2012,50,"Murder",7
2012,50,"Petit Larceny",1619
2012,50,"Rape",21
2012,50,"Robbery",449
2012,51,"Burglary",425
2012,51,"Fel. Assault",315
2012,51,"G.L.A.",150
2012,51,"Gr. Larceny",960
2012,51,"Misd. Assault",955
2012,51,"Murder",11
2012,51,"Petit Larceny",1633
2012,51,"Rape",20
2012,51,"Robbery",396
2012,52,"Burglary",311
2012,52,"Fel. Assault",325
2012,52,"G.L.A.",150
2012,52,"Gr. Larceny",716
2012,52,"Misd. Assault",861
2012,52,"Murder",5
2012,52,"Petit Larceny",1402
2012,52,"Rape",18
2012,52,"Robbery",383
2013,1,"Burglary",317
2013,1,"Fel. Assault",382
2013,1,"G.L.A.",117
2013,1,"Gr. Larceny",883
2013,1,"Misd. Assault",1013
2013,1,"Murder",10
2013,1,"Petit Larceny",1442
2013,1,"Rape",75
2013,1,"Robbery",400
2013,2,"Burglary",341
2013,2,"Fel. Assault",376
2013,2,"G.L.A.",125
2013,2,"Gr. Larceny",785
2013,2,"Misd. Assault",919
2013,2,"Murder",8
2013,2,"Petit Larceny",1536
2013,2,"Rape",20
2013,2,"Robbery",420
2013,3,"Burglary",315
2013,3,"Fel. Assault",321
2013,3,"G.L.A.",131
2013,3,"Gr. Larceny",743
2013,3,"Misd. Assault",902
2013,3,"Murder",2
2013,3,"Petit Larceny",1464
2013,3,"Rape",14
2013,3,"Robbery",375
2013,4,"Burglary",338
2013,4,"Fel. Assault",303
2013,4,"G.L.A.",119
2013,4,"Gr. Larceny",709
2013,4,"Misd. Assault",828
2013,4,"Murder",6
2013,4,"Petit Larceny",1323
2013,4,"Rape",22
2013,4,"Robbery",348
2013,5,"Burglary",332
2013,5,"Fel. Assault",322
2013,5,"G.L.A.",116
2013,5,"Gr. Larceny",848
2013,5,"Misd. Assault",971
2013,5,"Murder",5
2013,5,"Petit Larceny",1422
2013,5,"Rape",14
2013,5,"Robbery",343
2013,6,"Burglary",295
2013,6,"Fel. Assault",304
2013,6,"G.L.A.",100
2013,6,"Gr. Larceny",674
2013,6,"Misd. Assault",870
2013,6,"Murder",7
2013,6,"Petit Larceny",1271
2013,6,"Rape",18
2013,6,"Robbery",288
2013,7,"Burglary",286
2013,7,"Fel. Assault",348
2013,7,"G.L.A.",104
2013,7,"Gr. Larceny",759
2013,7,"Misd. Assault",984
2013,7,"Murder",4
2013,7,"Petit Larceny",1382
2013,7,"Rape",36
2013,7,"Robbery",292
2013,8,"Burglary",323
2013,8,"Fel. Assault",286
2013,8,"G.L.A.",93
2013,8,"Gr. Larceny",738
2013,8,"Misd. Assault",926
2013,8,"Murder",9
2013,8,"Petit Larceny",1355
2013,8,"Rape",22
2013,8,"Robbery",278
2013,9,"Burglary",272
2013,9,"Fel. Assault",324
2013,9,"G.L.A.",112
2013,9,"Gr. Larceny",784
2013,9,"Misd. Assault",908
2013,9,"Murder",3
2013,9,"Petit Larceny",1393
2013,9,"Rape",43
2013,9,"Robbery",293
2013,10,"Burglary",298
2013,10,"Fel. Assault",339
2013,10,"G.L.A.",108
2013,10,"Gr. Larceny",738
2013,10,"Misd. Assault",886
2013,10,"Murder",4
2013,10,"Petit Larceny",1435
2013,10,"Rape",30
2013,10,"Robbery",280
2013,11,"Burglary",303
2013,11,"Fel. Assault",362
2013,11,"G.L.A.",115
2013,11,"Gr. Larceny",777
2013,11,"Misd. Assault",985
2013,11,"Murder",3
2013,11,"Petit Larceny",1491
2013,11,"Rape",21
2013,11,"Robbery",304
2013,12,"Burglary",276
2013,12,"Fel. Assault",312
2013,12,"G.L.A.",123
2013,12,"Gr. Larceny",753
2013,12,"Misd. Assault",924
2013,12,"Murder",9
2013,12,"Petit Larceny",1457
2013,12,"Rape",22
2013,12,"Robbery",305
2013,13,"Burglary",296
2013,13,"Fel. Assault",348
2013,13,"G.L.A.",105
2013,13,"Gr. Larceny",795
2013,13,"Misd. Assault",1011
2013,13,"Murder",5
2013,13,"Petit Larceny",1420
2013,13,"Rape",43
2013,13,"Robbery",291
2013,14,"Burglary",299
2013,14,"Fel. Assault",342
2013,14,"G.L.A.",123
2013,14,"Gr. Larceny",715
2013,14,"Misd. Assault",927
2013,14,"Murder",3
2013,14,"Petit Larceny",1430
2013,14,"Rape",23
2013,14,"Robbery",297
2013,15,"Burglary",313
2013,15,"Fel. Assault",422
2013,15,"G.L.A.",119
2013,15,"Gr. Larceny",822
2013,15,"Misd. Assault",1017
2013,15,"Murder",6
2013,15,"Petit Larceny",1529
2013,15,"Rape",29
2013,15,"Robbery",317
2013,16,"Burglary",275
2013,16,"Fel. Assault",381
2013,16,"G.L.A.",144
2013,16,"Gr. Larceny",828
2013,16,"Misd. Assault",1033
2013,16,"Murder",6
2013,16,"Petit Larceny",1529
2013,16,"Rape",17
2013,16,"Robbery",347
2013,17,"Burglary",321
2013,17,"Fel. Assault",384
2013,17,"G.L.A.",137
2013,17,"Gr. Larceny",790
2013,17,"Misd. Assault",1082
2013,17,"Murder",5
2013,17,"Petit Larceny",1644
2013,17,"Rape",19
2013,17,"Robbery",312
2013,18,"Burglary",293
2013,18,"Fel. Assault",398
2013,18,"G.L.A.",139
2013,18,"Gr. Larceny",948
2013,18,"Misd. Assault",1048
2013,18,"Murder",9
2013,18,"Petit Larceny",1628
2013,18,"Rape",34
2013,18,"Robbery",312
2013,19,"Burglary",310
2013,19,"Fel. Assault",450
2013,19,"G.L.A.",157
2013,19,"Gr. Larceny",801
2013,19,"Misd. Assault",1040
2013,19,"Murder",6
2013,19,"Petit Larceny",1600
2013,19,"Rape",23
2013,19,"Robbery",401
2013,20,"Burglary",301
2013,20,"Fel. Assault",422
2013,20,"G.L.A.",153
2013,20,"Gr. Larceny",802
2013,20,"Misd. Assault",1062
2013,20,"Murder",4
2013,20,"Petit Larceny",1678
2013,20,"Rape",27
2013,20,"Robbery",332
2013,21,"Burglary",345
2013,21,"Fel. Assault",414
2013,21,"G.L.A.",153
2013,21,"Gr. Larceny",756
2013,21,"Misd. Assault",1154
2013,21,"Murder",6
2013,21,"Petit Larceny",1726
2013,21,"Rape",21
2013,21,"Robbery",339
2013,22,"Burglary",320
2013,22,"Fel. Assault",467
2013,22,"G.L.A.",148
2013,22,"Gr. Larceny",889
2013,22,"Misd. Assault",1113
2013,22,"Murder",12
2013,22,"Petit Larceny",1580
2013,22,"Rape",44
2013,22,"Robbery",326
2013,23,"Burglary",328
2013,23,"Fel. Assault",430
2013,23,"G.L.A.",146
2013,23,"Gr. Larceny",882
2013,23,"Misd. Assault",1100
2013,23,"Murder",6
2013,23,"Petit Larceny",1566
2013,23,"Rape",27
2013,23,"Robbery",346
2013,24,"Burglary",303
2013,24,"Fel. Assault",436
2013,24,"G.L.A.",142
2013,24,"Gr. Larceny",896
2013,24,"Misd. Assault",1116
2013,24,"Murder",4
2013,24,"Petit Larceny",1722
2013,24,"Rape",21
2013,24,"Robbery",375
2013,25,"Burglary",361
2013,25,"Fel. Assault",453
2013,25,"G.L.A.",148
2013,25,"Gr. Larceny",914
2013,25,"Misd. Assault",1139
2013,25,"Murder",4
2013,25,"Petit Larceny",1693
2013,25,"Rape",16
2013,25,"Robbery",360
2013,26,"Burglary",388
2013,26,"Fel. Assault",496
2013,26,"G.L.A.",166
2013,26,"Gr. Larceny",965
2013,26,"Misd. Assault",1172
2013,26,"Murder",13
2013,26,"Petit Larceny",1792
2013,26,"Rape",49
2013,26,"Robbery",391
2013,27,"Burglary",360
2013,27,"Fel. Assault",506
2013,27,"G.L.A.",127
2013,27,"Gr. Larceny",862
2013,27,"Misd. Assault",1137
2013,27,"Murder",7
2013,27,"Petit Larceny",1747
2013,27,"Rape",33
2013,27,"Robbery",388
2013,28,"Burglary",356
2013,28,"Fel. Assault",418
2013,28,"G.L.A.",148
2013,28,"Gr. Larceny",955
2013,28,"Misd. Assault",1172
2013,28,"Murder",4
2013,28,"Petit Larceny",1842
2013,28,"Rape",29
2013,28,"Robbery",370
2013,29,"Burglary",370
2013,29,"Fel. Assault",486
2013,29,"G.L.A.",163
2013,29,"Gr. Larceny",959
2013,29,"Misd. Assault",1170
2013,29,"Murder",5
2013,29,"Petit Larceny",1788
2013,29,"Rape",27
2013,29,"Robbery",387
2013,30,"Burglary",382
2013,30,"Fel. Assault",431
2013,30,"G.L.A.",175
2013,30,"Gr. Larceny",1009
2013,30,"Misd. Assault",1064
2013,30,"Murder",5
2013,30,"Petit Larceny",1811
2013,30,"Rape",28
2013,30,"Robbery",445
2013,31,"Burglary",382
2013,31,"Fel. Assault",425
2013,31,"G.L.A.",137
2013,31,"Gr. Larceny",971
2013,31,"Misd. Assault",1122
2013,31,"Murder",9
2013,31,"Petit Larceny",1797
2013,31,"Rape",34
2013,31,"Robbery",365
2013,32,"Burglary",362
2013,32,"Fel. Assault",404
2013,32,"G.L.A.",159
2013,32,"Gr. Larceny",938
2013,32,"Misd. Assault",1081
2013,32,"Murder",8
2013,32,"Petit Larceny",1801
2013,32,"Rape",26
2013,32,"Robbery",399
2013,33,"Burglary",365
2013,33,"Fel. Assault",424
2013,33,"G.L.A.",154
2013,33,"Gr. Larceny",936
2013,33,"Misd. Assault",1014
2013,33,"Murder",7
2013,33,"Petit Larceny",1866
2013,33,"Rape",31
2013,33,"Robbery",398
2013,34,"Burglary",342
2013,34,"Fel. Assault",422
2013,34,"G.L.A.",145
2013,34,"Gr. Larceny",931
2013,34,"Misd. Assault",1113
2013,34,"Murder",11
2013,34,"Petit Larceny",1860
2013,34,"Rape",32
2013,34,"Robbery",389
2013,35,"Burglary",373
2013,35,"Fel. Assault",470
2013,35,"G.L.A.",151
2013,35,"Gr. Larceny",1007
2013,35,"Misd. Assault",1110
2013,35,"Murder",7
2013,35,"Petit Larceny",1775
2013,35,"Rape",41
2013,35,"Robbery",454
2013,36,"Burglary",307
2013,36,"Fel. Assault",394
2013,36,"G.L.A.",164
2013,36,"Gr. Larceny",905
2013,36,"Misd. Assault",1032
2013,36,"Murder",7
2013,36,"Petit Larceny",1781
2013,36,"Rape",25
2013,36,"Robbery",404
2013,37,"Burglary",342
2013,37,"Fel. Assault",384
2013,37,"G.L.A.",166
2013,37,"Gr. Larceny",946
2013,37,"Misd. Assault",1073
2013,37,"Murder",2
2013,37,"Petit Larceny",1790
2013,37,"Rape",33
2013,37,"Robbery",427
2013,38,"Burglary",358
2013,38,"Fel. Assault",402
2013,38,"G.L.A.",201
2013,38,"Gr. Larceny",982
2013,38,"Misd. Assault",1000
2013,38,"Murder",6
2013,38,"Petit Larceny",1854
2013,38,"Rape",32
2013,38,"Robbery",404
2013,39,"Burglary",341
2013,39,"Fel. Assault",367
2013,39,"G.L.A.",167
2013,39,"Gr. Larceny",952
2013,39,"Misd. Assault",1109
2013,39,"Murder",3
2013,39,"Petit Larceny",1960
2013,39,"Rape",20
2013,39,"Robbery",446
2013,40,"Burglary",371
2013,40,"Fel. Assault",465
2013,40,"G.L.A.",156
2013,40,"Gr. Larceny",1004
2013,40,"Misd. Assault",1126
2013,40,"Murder",13
2013,40,"Petit Larceny",1828
2013,40,"Rape",39
2013,40,"Robbery",412
2013,41,"Burglary",319
2013,41,"Fel. Assault",396
2013,41,"G.L.A.",146
2013,41,"Gr. Larceny",880
2013,41,"Misd. Assault",1055
2013,41,"Murder",1
2013,41,"Petit Larceny",1847
2013,41,"Rape",27
2013,41,"Robbery",434
2013,42,"Burglary",372
2013,42,"Fel. Assault",371
2013,42,"G.L.A.",169
2013,42,"Gr. Larceny",949
2013,42,"Misd. Assault",988
2013,42,"Murder",8
2013,42,"Petit Larceny",1846
2013,42,"Rape",25
2013,42,"Robbery",445
2013,43,"Burglary",365
2013,43,"Fel. Assault",334
2013,43,"G.L.A.",163
2013,43,"Gr. Larceny",937
2013,43,"Misd. Assault",950
2013,43,"Murder",9
2013,43,"Petit Larceny",1784
2013,43,"Rape",25
2013,43,"Robbery",390
2013,44,"Burglary",339
2013,44,"Fel. Assault",434
2013,44,"G.L.A.",154
2013,44,"Gr. Larceny",947
2013,44,"Misd. Assault",1086
2013,44,"Murder",8
2013,44,"Petit Larceny",1751
2013,44,"Rape",28
2013,44,"Robbery",435
2013,45,"Burglary",313
2013,45,"Fel. Assault",346
2013,45,"G.L.A.",144
2013,45,"Gr. Larceny",878
2013,45,"Misd. Assault",1021
2013,45,"Murder",7
2013,45,"Petit Larceny",1605
2013,45,"Rape",27
2013,45,"Robbery",383
2013,46,"Burglary",339
2013,46,"Fel. Assault",388
2013,46,"G.L.A.",133
2013,46,"Gr. Larceny",949
2013,46,"Misd. Assault",982
2013,46,"Murder",4
2013,46,"Petit Larceny",1737
2013,46,"Rape",15
2013,46,"Robbery",404
2013,47,"Burglary",340
2013,47,"Fel. Assault",354
2013,47,"G.L.A.",148
2013,47,"Gr. Larceny",871
2013,47,"Misd. Assault",968
2013,47,"Murder",7
2013,47,"Petit Larceny",1642
2013,47,"Rape",13
2013,47,"Robbery",380
2013,48,"Burglary",350
2013,48,"Fel. Assault",410
2013,48,"G.L.A.",142
2013,48,"Gr. Larceny",917
2013,48,"Misd. Assault",1010
2013,48,"Murder",7
2013,48,"Petit Larceny",1514
2013,48,"Rape",22
2013,48,"Robbery",372
2013,49,"Burglary",384
2013,49,"Fel. Assault",349
2013,49,"G.L.A.",149
2013,49,"Gr. Larceny",957
2013,49,"Misd. Assault",976
2013,49,"Murder",5
2013,49,"Petit Larceny",1622
2013,49,"Rape",22
2013,49,"Robbery",367
2013,50,"Burglary",364
2013,50,"Fel. Assault",339
2013,50,"G.L.A.",137
2013,50,"Gr. Larceny",1018
2013,50,"Misd. Assault",905
2013,50,"Murder",2
2013,50,"Petit Larceny",1483
2013,50,"Rape",29
2013,50,"Robbery",370
2013,51,"Burglary",401
2013,51,"Fel. Assault",427
2013,51,"G.L.A.",164
2013,51,"Gr. Larceny",1004
2013,51,"Misd. Assault",1065
2013,51,"Murder",9
2013,51,"Petit Larceny",1698
2013,51,"Rape",22
2013,51,"Robbery",392
2013,52,"Burglary",332
2013,52,"Fel. Assault",397
2013,52,"G.L.A.",135
2013,52,"Gr. Larceny",786
2013,52,"Misd. Assault",974
2013,52,"Murder",2
2013,52,"Petit Larceny",1465
2013,52,"Rape",17
2013,52,"Robbery",344
2014,1,"Burglary",307
2014,1,"Fel. Assault",372
2014,1,"G.L.A.",102
2014,1,"Gr. Larceny",745
2014,1,"Misd. Assault",1004
2014,1,"Murder",9
2014,1,"Petit Larceny",1303
2014,1,"Rape",60
2014,1,"Robbery",298
2014,2,"Burglary",345
2014,2,"Fel. Assault",383
2014,2,"G.L.A.",161
2014,2,"Gr. Larceny",886
2014,2,"Misd. Assault",932
2014,2,"Murder",7
2014,2,"Petit Larceny",1556
2014,2,"Rape",20
2014,2,"Robbery",383
2014,3,"Burglary",346
2014,3,"Fel. Assault",348
2014,3,"G.L.A.",166
2014,3,"Gr. Larceny",775
2014,3,"Misd. Assault",917
2014,3,"Murder",9
2014,3,"Petit Larceny",1572
2014,3,"Rape",21
2014,3,"Robbery",368
2014,4,"Burglary",319
2014,4,"Fel. Assault",304
2014,4,"G.L.A.",124
2014,4,"Gr. Larceny",698
2014,4,"Misd. Assault",851
2014,4,"Murder",3
2014,4,"Petit Larceny",1402
2014,4,"Rape",19
2014,4,"Robbery",299
2014,5,"Burglary",336
2014,5,"Fel. Assault",384
2014,5,"G.L.A.",131
2014,5,"Gr. Larceny",795
2014,5,"Misd. Assault",918
2014,5,"Murder",9
2014,5,"Petit Larceny",1429
2014,5,"Rape",19
2014,5,"Robbery",350
2014,6,"Burglary",324
2014,6,"Fel. Assault",337
2014,6,"G.L.A.",105
2014,6,"Gr. Larceny",739
2014,6,"Misd. Assault",937
2014,6,"Murder",4
2014,6,"Petit Larceny",1357
2014,6,"Rape",10
2014,6,"Robbery",308
2014,7,"Burglary",245
2014,7,"Fel. Assault",353
2014,7,"G.L.A.",100
2014,7,"Gr. Larceny",730
2014,7,"Misd. Assault",951
2014,7,"Murder",1
2014,7,"Petit Larceny",1253
2014,7,"Rape",32
2014,7,"Robbery",299
2014,8,"Burglary",336
2014,8,"Fel. Assault",368
2014,8,"G.L.A.",128
2014,8,"Gr. Larceny",706
2014,8,"Misd. Assault",988
2014,8,"Murder",3
2014,8,"Petit Larceny",1449
2014,8,"Rape",16
2014,8,"Robbery",313
2014,9,"Burglary",276
2014,9,"Fel. Assault",313
2014,9,"G.L.A.",131
2014,9,"Gr. Larceny",771
2014,9,"Misd. Assault",909
2014,9,"Murder",4
2014,9,"Petit Larceny",1422
2014,9,"Rape",22
2014,9,"Robbery",226
2014,10,"Burglary",283
2014,10,"Fel. Assault",371
2014,10,"G.L.A.",126
2014,10,"Gr. Larceny",772
2014,10,"Misd. Assault",1000
2014,10,"Murder",3
2014,10,"Petit Larceny",1428
2014,10,"Rape",19
2014,10,"Robbery",275
2014,11,"Burglary",307
2014,11,"Fel. Assault",356
2014,11,"G.L.A.",109
2014,11,"Gr. Larceny",770
2014,11,"Misd. Assault",1065
2014,11,"Murder",7
2014,11,"Petit Larceny",1478
2014,11,"Rape",24
2014,11,"Robbery",254
2014,12,"Burglary",291
2014,12,"Fel. Assault",417
2014,12,"G.L.A.",132
2014,12,"Gr. Larceny",778
2014,12,"Misd. Assault",1020
2014,12,"Murder",4
2014,12,"Petit Larceny",1542
2014,12,"Rape",17
2014,12,"Robbery",288
2014,13,"Burglary",280
2014,13,"Fel. Assault",350
2014,13,"G.L.A.",103
2014,13,"Gr. Larceny",772
2014,13,"Misd. Assault",1001
2014,13,"Murder",9
2014,13,"Petit Larceny",1463
2014,13,"Rape",35
2014,13,"Robbery",288
2014,14,"Burglary",314
2014,14,"Fel. Assault",367
2014,14,"G.L.A.",119
2014,14,"Gr. Larceny",789
2014,14,"Misd. Assault",995
2014,14,"Murder",6
2014,14,"Petit Larceny",1386
2014,14,"Rape",23
2014,14,"Robbery",280
2014,15,"Burglary",252
2014,15,"Fel. Assault",416
2014,15,"G.L.A.",149
2014,15,"Gr. Larceny",806
2014,15,"Misd. Assault",1040
2014,15,"Murder",5
2014,15,"Petit Larceny",1492
2014,15,"Rape",25
2014,15,"Robbery",273
2014,16,"Burglary",283
2014,16,"Fel. Assault",333
2014,16,"G.L.A.",143
2014,16,"Gr. Larceny",771
2014,16,"Misd. Assault",963
2014,16,"Murder",4
2014,16,"Petit Larceny",1610
2014,16,"Rape",16
2014,16,"Robbery",269
2014,17,"Burglary",289
2014,17,"Fel. Assault",387
2014,17,"G.L.A.",153
2014,17,"Gr. Larceny",763
2014,17,"Misd. Assault",1093
2014,17,"Murder",4
2014,17,"Petit Larceny",1547
2014,17,"Rape",21
2014,17,"Robbery",262
2014,18,"Burglary",284
2014,18,"Fel. Assault",393
2014,18,"G.L.A.",158
2014,18,"Gr. Larceny",895
2014,18,"Misd. Assault",1150
2014,18,"Murder",3
2014,18,"Petit Larceny",1625
2014,18,"Rape",26
2014,18,"Robbery",287
2014,19,"Burglary",282
2014,19,"Fel. Assault",437
2014,19,"G.L.A.",143
2014,19,"Gr. Larceny",822
2014,19,"Misd. Assault",1055
2014,19,"Murder",7
2014,19,"Petit Larceny",1645
2014,19,"Rape",26
2014,19,"Robbery",310
2014,20,"Burglary",299
2014,20,"Fel. Assault",399
2014,20,"G.L.A.",156
2014,20,"Gr. Larceny",830
2014,20,"Misd. Assault",1238
2014,20,"Murder",3
2014,20,"Petit Larceny",1762
2014,20,"Rape",22
2014,20,"Robbery",308
2014,21,"Burglary",363
2014,21,"Fel. Assault",451
2014,21,"G.L.A.",142
2014,21,"Gr. Larceny",818
2014,21,"Misd. Assault",1241
2014,21,"Murder",6
2014,21,"Petit Larceny",1723
2014,21,"Rape",19
2014,21,"Robbery",341
2014,22,"Burglary",321
2014,22,"Fel. Assault",410
2014,22,"G.L.A.",152
2014,22,"Gr. Larceny",952
2014,22,"Misd. Assault",1080
2014,22,"Murder",6
2014,22,"Petit Larceny",1803
2014,22,"Rape",35
2014,22,"Robbery",309
2014,23,"Burglary",288
2014,23,"Fel. Assault",465
2014,23,"G.L.A.",142
2014,23,"Gr. Larceny",859
2014,23,"Misd. Assault",1113
2014,23,"Murder",6
2014,23,"Petit Larceny",1677
2014,23,"Rape",32
2014,23,"Robbery",308
2014,24,"Burglary",310
2014,24,"Fel. Assault",459
2014,24,"G.L.A.",142
2014,24,"Gr. Larceny",944
2014,24,"Misd. Assault",1157
2014,24,"Murder",5
2014,24,"Petit Larceny",1796
2014,24,"Rape",22
2014,24,"Robbery",325
2014,25,"Burglary",310
2014,25,"Fel. Assault",406
2014,25,"G.L.A.",148
2014,25,"Gr. Larceny",909
2014,25,"Misd. Assault",1179
2014,25,"Murder",13
2014,25,"Petit Larceny",1852
2014,25,"Rape",30
2014,25,"Robbery",283
2014,26,"Burglary",367
2014,26,"Fel. Assault",465
2014,26,"G.L.A.",134
2014,26,"Gr. Larceny",1009
2014,26,"Misd. Assault",1156
2014,26,"Murder",8
2014,26,"Petit Larceny",1811
2014,26,"Rape",32
2014,26,"Robbery",298
2014,27,"Burglary",324
2014,27,"Fel. Assault",491
2014,27,"G.L.A.",150
2014,27,"Gr. Larceny",893
2014,27,"Misd. Assault",1093
2014,27,"Murder",12
2014,27,"Petit Larceny",1748
2014,27,"Rape",24
2014,27,"Robbery",318
2014,28,"Burglary",351
2014,28,"Fel. Assault",437
2014,28,"G.L.A.",178
2014,28,"Gr. Larceny",910
2014,28,"Misd. Assault",1092
2014,28,"Murder",6
2014,28,"Petit Larceny",1787
2014,28,"Rape",23
2014,28,"Robbery",334
2014,29,"Burglary",356
2014,29,"Fel. Assault",410
2014,29,"G.L.A.",181
2014,29,"Gr. Larceny",871
2014,29,"Misd. Assault",1073
2014,29,"Murder",5
2014,29,"Petit Larceny",1815
2014,29,"Rape",28
2014,29,"Robbery",330
2014,30,"Burglary",382
2014,30,"Fel. Assault",417
2014,30,"G.L.A.",193
2014,30,"Gr. Larceny",892
2014,30,"Misd. Assault",1134
2014,30,"Murder",6
2014,30,"Petit Larceny",1897
2014,30,"Rape",30
2014,30,"Robbery",336
2014,31,"Burglary",333
2014,31,"Fel. Assault",409
2014,31,"G.L.A.",157
2014,31,"Gr. Larceny",991
2014,31,"Misd. Assault",1101
2014,31,"Murder",5
2014,31,"Petit Larceny",1952
2014,31,"Rape",44
2014,31,"Robbery",330
2014,32,"Burglary",335
2014,32,"Fel. Assault",416
2014,32,"G.L.A.",174
2014,32,"Gr. Larceny",871
2014,32,"Misd. Assault",1159
2014,32,"Murder",9
2014,32,"Petit Larceny",1886
2014,32,"Rape",25
2014,32,"Robbery",320
2014,33,"Burglary",335
2014,33,"Fel. Assault",397
2014,33,"G.L.A.",200
2014,33,"Gr. Larceny",927
2014,33,"Misd. Assault",1104
2014,33,"Murder",7
2014,33,"Petit Larceny",1892
2014,33,"Rape",31
2014,33,"Robbery",330
2014,34,"Burglary",325
2014,34,"Fel. Assault",467
2014,34,"G.L.A.",178
2014,34,"Gr. Larceny",860
2014,34,"Misd. Assault",1110
2014,34,"Murder",7
2014,34,"Petit Larceny",1892
2014,34,"Rape",31
2014,34,"Robbery",348
2014,35,"Burglary",372
2014,35,"Fel. Assault",418
2014,35,"G.L.A.",166
2014,35,"Gr. Larceny",999
2014,35,"Misd. Assault",1167
2014,35,"Murder",10
2014,35,"Petit Larceny",1835
2014,35,"Rape",46
2014,35,"Robbery",349
2014,36,"Burglary",336
2014,36,"Fel. Assault",396
2014,36,"G.L.A.",168
2014,36,"Gr. Larceny",896
2014,36,"Misd. Assault",1074
2014,36,"Murder",13
2014,36,"Petit Larceny",1787
2014,36,"Rape",24
2014,36,"Robbery",329
2014,37,"Burglary",363
2014,37,"Fel. Assault",382
2014,37,"G.L.A.",159
2014,37,"Gr. Larceny",866
2014,37,"Misd. Assault",1046
2014,37,"Murder",2
2014,37,"Petit Larceny",1756
2014,37,"Rape",27
2014,37,"Robbery",305
2014,38,"Burglary",366
2014,38,"Fel. Assault",377
2014,38,"G.L.A.",152
2014,38,"Gr. Larceny",889
2014,38,"Misd. Assault",1086
2014,38,"Murder",6
2014,38,"Petit Larceny",1856
2014,38,"Rape",23
2014,38,"Robbery",342
2014,39,"Burglary",343
2014,39,"Fel. Assault",414
2014,39,"G.L.A.",144
2014,39,"Gr. Larceny",888
2014,39,"Misd. Assault",1038
2014,39,"Murder",8
2014,39,"Petit Larceny",1788
2014,39,"Rape",20
2014,39,"Robbery",340
2014,40,"Burglary",328
2014,40,"Fel. Assault",391
2014,40,"G.L.A.",151
2014,40,"Gr. Larceny",979
2014,40,"Misd. Assault",1035
2014,40,"Murder",6
2014,40,"Petit Larceny",1712
2014,40,"Rape",36
2014,40,"Robbery",343
2014,41,"Burglary",351
2014,41,"Fel. Assault",399
2014,41,"G.L.A.",161
2014,41,"Gr. Larceny",917
2014,41,"Misd. Assault",1027
2014,41,"Murder",6
2014,41,"Petit Larceny",1677
2014,41,"Rape",24
2014,41,"Robbery",306
2014,42,"Burglary",384
2014,42,"Fel. Assault",395
2014,42,"G.L.A.",167
2014,42,"Gr. Larceny",953
2014,42,"Misd. Assault",1061
2014,42,"Murder",10
2014,42,"Petit Larceny",1737
2014,42,"Rape",35
2014,42,"Robbery",349
2014,43,"Burglary",324
2014,43,"Fel. Assault",396
2014,43,"G.L.A.",159
2014,43,"Gr. Larceny",882
2014,43,"Misd. Assault",1097
2014,43,"Murder",10
2014,43,"Petit Larceny",1814
2014,43,"Rape",25
2014,43,"Robbery",369
2014,44,"Burglary",358
2014,44,"Fel. Assault",383
2014,44,"G.L.A.",137
2014,44,"Gr. Larceny",951
2014,44,"Misd. Assault",1059
2014,44,"Murder",3
2014,44,"Petit Larceny",1546
2014,44,"Rape",38
2014,44,"Robbery",374
2014,45,"Burglary",312
2014,45,"Fel. Assault",415
2014,45,"G.L.A.",147
2014,45,"Gr. Larceny",855
2014,45,"Misd. Assault",978
2014,45,"Murder",8
2014,45,"Petit Larceny",1668
2014,45,"Rape",20
2014,45,"Robbery",354
2014,46,"Burglary",313
2014,46,"Fel. Assault",328
2014,46,"G.L.A.",139
2014,46,"Gr. Larceny",810
2014,46,"Misd. Assault",908
2014,46,"Murder",6
2014,46,"Petit Larceny",1579
2014,46,"Rape",17
2014,46,"Robbery",328
2014,47,"Burglary",328
2014,47,"Fel. Assault",366
2014,47,"G.L.A.",163
2014,47,"Gr. Larceny",844
2014,47,"Misd. Assault",951
2014,47,"Murder",5
2014,47,"Petit Larceny",1563
2014,47,"Rape",28
2014,47,"Robbery",333
2014,48,"Burglary",307
2014,48,"Fel. Assault",346
2014,48,"G.L.A.",108
2014,48,"Gr. Larceny",869
2014,48,"Misd. Assault",897
2014,48,"Murder",8
2014,48,"Petit Larceny",1497
2014,48,"Rape",29
2014,48,"Robbery",286
2014,49,"Burglary",325
2014,49,"Fel. Assault",317
2014,49,"G.L.A.",150
2014,49,"Gr. Larceny",819
2014,49,"Misd. Assault",885
2014,49,"Murder",8
2014,49,"Petit Larceny",1408
2014,49,"Rape",21
2014,49,"Robbery",309
2014,50,"Burglary",316
2014,50,"Fel. Assault",348
2014,50,"G.L.A.",143
2014,50,"Gr. Larceny",900
2014,50,"Misd. Assault",958
2014,50,"Murder",3
2014,50,"Petit Larceny",1632
2014,50,"Rape",21
2014,50,"Robbery",353
2014,51,"Burglary",388
2014,51,"Fel. Assault",332
2014,51,"G.L.A.",158
2014,51,"Gr. Larceny",925
2014,51,"Misd. Assault",838
2014,51,"Murder",8
2014,51,"Petit Larceny",1602
